,T1,Mean_T1,Median_T1,Max_T1,Min_T1,B0,Mean_B0,Median_B0,Max_B0,Min_B0,B1000,Mean_B1000,Median_B1000,Max_B1000,Min_B1000,B1500,Mean_B1500,Median_B1500,Max_B1500,Min_B1500,B2000,Mean_B2000,Median_B2000,Max_B2000,Min_B2000,ADC,Mean_ADC,Median_ADC,Max_ADC,Min_ADC,Position_X,Position_Y,Position_Z,class
1115,528.0,807.408,756.0,1223.0,524.0,173.0,145.88,171.0,225.0,32.0,20.0,29.432,30.0,42.0,9.0,6.0,14.008,15.0,25.0,2.0,1.0,6.896,6.0,21.0,0.0,1792.0,1426.192,1523.0,1917.0,463.0,22,789,361,lesion
1116,542.0,807.52,761.0,1218.0,528.0,141.0,138.272,161.0,204.0,37.0,15.0,27.32,29.0,41.0,8.0,4.0,12.928,14.0,24.0,2.0,0.0,6.2,6.0,19.0,0.0,1711.0,1415.072,1496.0,1894.0,549.0,22,790,360,lesion
1117,573.0,810.792,761.0,1218.0,528.0,142.0,132.92,152.0,204.0,30.0,16.0,27.688,29.0,41.0,8.0,5.0,13.832,15.0,25.0,2.0,0.0,7.24,6.0,21.0,0.0,1680.0,1359.072,1496.0,1894.0,456.0,22,790,361,lesion
1118,582.0,803.904,782.0,1213.0,467.0,109.0,132.792,138.0,196.0,38.0,9.0,25.888,28.0,39.0,8.0,2.0,12.104,14.0,23.0,2.0,0.0,5.648,6.0,17.0,0.0,1670.0,1398.608,1495.0,1799.0,592.0,22,791,359,lesion
1119,612.0,810.688,782.0,1213.0,528.0,112.0,127.128,136.0,195.0,31.0,11.0,26.144,28.0,39.0,8.0,3.0,12.96,14.0,24.0,2.0,0.0,6.592,6.0,20.0,0.0,1622.0,1346.024,1494.0,1799.0,471.0,22,791,360,lesion
1120,707.0,808.52,767.0,1213.0,528.0,113.0,121.928,123.0,199.0,24.0,13.0,26.856,28.0,41.0,8.0,5.0,14.16,15.0,25.0,2.0,1.0,7.896,6.0,23.0,0.0,1566.0,1283.712,1490.0,1799.0,353.0,22,791,361,lesion
1121,639.0,799.496,782.0,1165.0,450.0,96.0,134.368,134.0,199.0,46.0,8.0,26.664,29.0,40.0,8.0,2.0,12.296,13.0,23.0,2.0,0.0,5.544,6.0,17.0,0.0,1617.0,1389.328,1495.0,1744.0,601.0,22,792,358,lesion
1122,657.0,805.216,784.0,1134.0,481.0,94.0,127.016,116.0,197.0,38.0,8.0,26.352,28.0,42.0,8.0,2.0,12.824,15.0,24.0,2.0,0.0,6.328,6.0,20.0,0.0,1603.0,1337.12,1490.0,1744.0,448.0,22,792,359,lesion
1123,712.0,806.112,782.0,1134.0,536.0,93.0,120.816,112.0,199.0,31.0,11.0,26.72,28.0,44.0,8.0,4.0,13.856,15.0,25.0,2.0,1.0,7.472,6.0,23.0,0.0,1530.0,1276.536,1476.0,1744.0,321.0,22,792,360,lesion
1124,805.0,797.144,756.0,1121.0,542.0,93.0,115.28,106.0,201.0,24.0,14.0,27.568,29.0,46.0,8.0,6.0,15.232,16.0,26.0,2.0,2.0,8.936,7.0,25.0,0.0,1449.0,1208.592,1449.0,1744.0,224.0,22,792,361,lesion
1125,640.0,786.904,770.0,1165.0,463.0,116.0,146.16,150.0,245.0,56.0,15.0,30.608,30.0,54.0,8.0,4.0,14.088,16.0,28.0,2.0,0.0,6.32,7.0,18.0,0.0,1594.0,1382.712,1506.0,1733.0,658.0,22,793,357,lesion
1126,672.0,799.32,771.0,1165.0,463.0,106.0,137.248,131.0,245.0,46.0,13.0,29.704,30.0,53.0,8.0,4.0,14.24,16.0,28.0,2.0,0.0,6.824,7.0,20.0,0.0,1567.0,1332.536,1488.0,1733.0,601.0,22,793,358,lesion
1127,708.0,798.816,770.0,1134.0,497.0,99.0,129.248,115.0,243.0,38.0,13.0,29.432,30.0,52.0,8.0,5.0,14.856,16.0,28.0,2.0,1.0,7.704,7.0,22.0,0.0,1533.0,1274.904,1449.0,1733.0,448.0,22,793,359,lesion
1128,745.0,792.864,750.0,1134.0,542.0,92.0,121.936,109.0,228.0,31.0,15.0,29.704,29.0,51.0,8.0,7.0,15.904,16.0,28.0,2.0,3.0,8.928,8.0,24.0,0.0,1435.0,1210.352,1400.0,1733.0,321.0,22,793,360,lesion
1129,802.0,776.72,745.0,1121.0,554.0,85.0,115.144,96.0,218.0,24.0,18.0,30.336,30.0,53.0,8.0,9.0,17.24,18.0,28.0,2.0,5.0,10.416,9.0,25.0,0.0,1328.0,1140.792,1336.0,1733.0,224.0,22,793,361,lesion
1130,790.0,747.312,719.0,1111.0,491.0,77.0,108.632,92.0,212.0,20.0,20.0,31.16,30.0,55.0,11.0,11.0,18.712,20.0,30.0,3.0,6.0,11.992,11.0,26.0,0.0,1199.0,1067.64,1208.0,1722.0,148.0,22,793,362,lesion
1131,615.0,766.016,715.0,1193.0,440.0,170.0,165.944,185.0,357.0,57.0,30.0,37.408,35.0,84.0,8.0,12.0,17.472,17.0,38.0,2.0,4.0,8.072,7.0,22.0,0.0,1560.0,1365.696,1479.0,1707.0,716.0,22,794,356,lesion
1132,612.0,784.952,750.0,1156.0,458.0,160.0,158.288,181.0,357.0,56.0,28.0,36.496,32.0,84.0,8.0,11.0,17.432,17.0,38.0,2.0,3.0,8.376,7.0,23.0,0.0,1561.0,1320.768,1427.0,1720.0,658.0,22,794,357,lesion
1133,652.0,793.288,755.0,1156.0,463.0,147.0,149.984,170.0,357.0,46.0,26.0,35.88,31.0,84.0,8.0,11.0,17.752,17.0,38.0,2.0,4.0,8.976,8.0,23.0,0.0,1514.0,1268.672,1399.0,1720.0,601.0,22,794,358,lesion
1134,671.0,786.24,750.0,1134.0,497.0,132.0,141.184,152.0,357.0,38.0,26.0,35.552,31.0,84.0,8.0,11.0,18.384,18.0,38.0,2.0,5.0,9.872,10.0,24.0,0.0,1459.0,1210.432,1336.0,1720.0,448.0,22,794,359,lesion
1135,664.0,772.984,737.0,1134.0,525.0,115.0,131.992,127.0,338.0,31.0,26.0,35.416,32.0,81.0,8.0,13.0,19.264,20.0,37.0,2.0,6.0,11.032,11.0,24.0,0.0,1336.0,1147.224,1267.0,1720.0,321.0,22,794,360,lesion
1136,746.0,749.912,713.0,1121.0,525.0,96.0,122.792,99.0,296.0,24.0,26.0,35.424,33.0,75.0,8.0,14.0,20.304,22.0,36.0,2.0,8.0,12.344,12.0,25.0,0.0,1207.0,1081.344,1208.0,1720.0,224.0,22,794,361,lesion
1137,707.0,715.184,680.0,1111.0,453.0,78.0,113.88,90.0,248.0,20.0,26.0,35.504,33.0,66.0,11.0,15.0,21.408,23.0,34.0,4.0,9.0,13.728,14.0,26.0,0.0,1064.0,1014.192,1089.0,1703.0,148.0,22,794,362,lesion
1138,648.0,682.288,657.0,1075.0,427.0,64.0,105.536,84.0,231.0,17.0,25.0,35.584,33.0,61.0,14.0,15.0,22.392,24.0,34.0,6.0,9.0,15.04,16.0,26.0,2.0,913.0,952.168,994.0,1682.0,146.0,22,794,363,lesion
1139,634.0,662.288,637.0,992.0,427.0,54.0,98.008,75.0,209.0,16.0,24.0,35.672,33.0,61.0,17.0,15.0,23.216,24.0,34.0,8.0,9.0,16.16,17.0,26.0,4.0,781.0,895.76,869.0,1629.0,146.0,22,794,364,lesion
1140,699.0,651.072,618.0,1044.0,427.0,50.0,91.624,71.0,207.0,16.0,23.0,35.776,34.0,61.0,19.0,15.0,23.888,24.0,34.0,10.0,10.0,17.04,18.0,26.0,5.0,701.0,852.064,790.0,1561.0,146.0,22,794,365,lesion
1141,693.0,651.024,611.0,1044.0,427.0,50.0,86.592,71.0,200.0,16.0,23.0,35.84,34.0,61.0,20.0,16.0,24.392,25.0,34.0,11.0,11.0,17.608,18.0,26.0,6.0,633.0,823.144,789.0,1539.0,146.0,22,794,366,lesion
1142,620.0,763.28,700.0,1193.0,440.0,245.0,184.272,189.0,487.0,53.0,53.0,45.496,39.0,121.0,13.0,23.0,21.96,18.0,57.0,4.0,10.0,10.8,9.0,29.0,0.0,1449.0,1293.84,1378.0,1693.0,663.0,22,795,356,lesion
1143,622.0,779.448,724.0,1156.0,458.0,243.0,180.016,187.0,487.0,53.0,52.0,45.504,39.0,121.0,13.0,22.0,22.344,19.0,57.0,4.0,10.0,11.304,10.0,29.0,0.0,1449.0,1248.792,1306.0,1706.0,658.0,22,795,357,lesion
1144,634.0,781.984,737.0,1156.0,463.0,228.0,172.896,185.0,487.0,46.0,50.0,45.24,39.0,121.0,13.0,22.0,22.808,21.0,57.0,4.0,10.0,11.952,12.0,29.0,0.0,1400.0,1198.664,1260.0,1706.0,601.0,22,795,358,lesion
1145,612.0,767.192,724.0,1138.0,497.0,201.0,163.04,181.0,487.0,38.0,47.0,44.696,39.0,121.0,13.0,22.0,23.32,22.0,57.0,4.0,11.0,12.768,13.0,29.0,0.0,1347.0,1144.408,1222.0,1706.0,448.0,22,795,359,lesion
1146,575.0,747.272,707.0,1138.0,500.0,167.0,151.104,167.0,462.0,31.0,44.0,43.832,39.0,116.0,13.0,22.0,23.792,23.0,55.0,4.0,11.0,13.704,15.0,28.0,0.0,1233.0,1087.584,1147.0,1706.0,321.0,22,795,360,lesion
1147,661.0,719.92,664.0,1138.0,500.0,129.0,138.288,132.0,404.0,24.0,40.0,42.744,38.0,105.0,13.0,21.0,24.248,24.0,50.0,5.0,12.0,14.688,16.0,27.0,0.0,1115.0,1030.4,1105.0,1706.0,224.0,22,795,361,lesion
1148,664.0,682.864,634.0,1041.0,426.0,95.0,125.704,110.0,322.0,20.0,36.0,41.56,38.0,91.0,15.0,20.0,24.672,24.0,45.0,7.0,12.0,15.656,16.0,26.0,1.0,994.0,974.104,994.0,1682.0,148.0,22,795,362,lesion
1149,558.0,653.064,623.0,959.0,424.0,69.0,114.296,95.0,266.0,18.0,31.0,40.424,37.0,78.0,18.0,19.0,24.984,24.0,39.0,9.0,12.0,16.552,17.0,26.0,4.0,869.0,923.456,905.0,1655.0,146.0,22,795,363,lesion
1150,623.0,642.168,615.0,884.0,424.0,55.0,104.728,90.0,229.0,18.0,28.0,39.528,37.0,72.0,20.0,18.0,25.216,25.0,37.0,11.0,11.0,17.272,18.0,26.0,6.0,763.0,878.832,854.0,1584.0,146.0,22,795,364,lesion
1151,611.0,638.96,610.0,937.0,424.0,53.0,97.488,83.0,210.0,18.0,26.0,38.912,37.0,70.0,21.0,17.0,25.456,25.0,37.0,12.0,12.0,17.832,18.0,26.0,7.0,701.0,846.472,839.0,1503.0,146.0,22,795,365,lesion
1152,540.0,647.248,611.0,958.0,395.0,57.0,92.664,83.0,200.0,18.0,27.0,38.52,37.0,67.0,21.0,18.0,25.632,26.0,36.0,13.0,12.0,18.168,18.0,26.0,8.0,652.0,828.048,810.0,1490.0,146.0,22,795,366,lesion
1153,579.0,751.312,675.0,1217.0,440.0,317.0,205.264,197.0,619.0,51.0,81.0,54.04,43.0,159.0,28.0,38.0,26.52,21.0,75.0,11.0,18.0,13.592,11.0,39.0,3.0,1265.0,1246.832,1290.0,1678.0,581.0,22,796,355,lesion
1154,588.0,759.192,694.0,1213.0,440.0,348.0,210.288,197.0,619.0,51.0,84.0,56.104,43.0,159.0,26.0,38.0,27.704,21.0,75.0,10.0,19.0,14.376,12.0,39.0,2.0,1302.0,1209.08,1254.0,1676.0,581.0,22,796,356,lesion
1155,633.0,770.048,715.0,1213.0,458.0,357.0,210.456,193.0,619.0,51.0,84.0,57.264,43.0,159.0,26.0,38.0,28.6,23.0,75.0,10.0,19.0,15.088,13.0,39.0,2.0,1306.0,1166.896,1172.0,1687.0,581.0,22,796,357,lesion
1156,648.0,765.384,707.0,1213.0,463.0,338.0,204.808,190.0,619.0,51.0,81.0,57.392,44.0,159.0,26.0,37.0,29.192,24.0,75.0,10.0,18.0,15.744,15.0,39.0,2.0,1267.0,1122.664,1140.0,1687.0,581.0,22,796,358,lesion
1157,610.0,743.432,672.0,1138.0,497.0,296.0,193.536,189.0,619.0,41.0,75.0,56.432,46.0,159.0,26.0,36.0,29.424,24.0,75.0,10.0,18.0,16.344,16.0,39.0,2.0,1223.0,1077.032,1084.0,1687.0,448.0,22,796,359,lesion
1158,570.0,718.824,652.0,1138.0,500.0,240.0,178.024,187.0,586.0,32.0,66.0,54.504,47.0,151.0,26.0,33.0,29.304,25.0,72.0,10.0,18.0,16.888,16.0,37.0,2.0,1132.0,1031.68,1035.0,1687.0,321.0,22,796,360,lesion
1159,593.0,689.792,628.0,1138.0,500.0,178.0,160.568,167.0,509.0,27.0,57.0,51.888,46.0,136.0,25.0,30.0,28.912,27.0,65.0,10.0,17.0,17.328,17.0,34.0,2.0,1039.0,988.24,994.0,1687.0,224.0,22,796,361,lesion
1160,634.0,654.784,615.0,1041.0,426.0,123.0,143.232,134.0,403.0,25.0,47.0,48.976,44.0,115.0,24.0,26.0,28.384,27.0,57.0,12.0,16.0,17.712,17.0,31.0,4.0,950.0,947.736,955.0,1655.0,148.0,22,796,362,lesion
1161,542.0,631.984,606.0,898.0,424.0,83.0,127.832,115.0,302.0,24.0,38.0,46.184,42.0,95.0,23.0,23.0,27.776,27.0,48.0,14.0,14.0,18.024,18.0,27.0,6.0,863.0,913.016,913.0,1619.0,146.0,22,796,363,lesion
1162,606.0,629.392,601.0,884.0,424.0,63.0,115.56,107.0,256.0,24.0,32.0,43.928,41.0,85.0,23.0,21.0,27.224,27.0,44.0,15.0,14.0,18.232,18.0,26.0,9.0,790.0,884.288,869.0,1531.0,146.0,22,796,364,lesion
1163,492.0,632.92,598.0,937.0,424.0,62.0,107.056,102.0,214.0,24.0,30.0,42.304,41.0,78.0,23.0,20.0,26.848,27.0,41.0,15.0,13.0,18.376,18.0,26.0,9.0,747.0,866.56,854.0,1466.0,146.0,22,796,365,lesion
1164,545.0,649.472,612.0,991.0,395.0,71.0,102.192,97.0,199.0,24.0,31.0,41.256,40.0,73.0,23.0,20.0,26.584,26.0,40.0,15.0,14.0,18.392,18.0,26.0,9.0,717.0,861.064,839.0,1436.0,146.0,22,796,366,lesion
1165,523.0,747.216,657.0,1221.0,440.0,340.0,211.952,195.0,710.0,51.0,100.0,59.256,45.0,192.0,25.0,49.0,29.736,23.0,92.0,9.0,26.0,15.88,13.0,49.0,3.0,1092.0,1181.488,1208.0,1797.0,474.0,22,797,354,lesion
1166,551.0,751.648,680.0,1221.0,440.0,413.0,229.552,202.0,737.0,51.0,112.0,64.576,48.0,194.0,25.0,54.0,32.304,24.0,92.0,9.0,28.0,17.272,14.0,49.0,3.0,1127.0,1147.72,1172.0,1711.0,474.0,22,797,355,lesion
1167,531.0,754.864,692.0,1213.0,440.0,468.0,242.28,212.0,737.0,51.0,120.0,68.664,52.0,194.0,26.0,56.0,34.408,25.0,92.0,10.0,28.0,18.488,16.0,49.0,3.0,1165.0,1111.8,1122.0,1610.0,474.0,22,797,356,lesion
1168,578.0,759.12,694.0,1213.0,458.0,487.0,247.256,213.0,737.0,51.0,121.0,71.016,55.0,194.0,28.0,57.0,35.832,27.0,92.0,12.0,29.0,19.424,16.0,49.0,5.0,1172.0,1075.56,1081.0,1571.0,474.0,22,797,357,lesion
1169,637.0,747.76,686.0,1213.0,463.0,462.0,243.008,212.0,737.0,51.0,116.0,71.4,59.0,194.0,29.0,55.0,36.456,28.0,92.0,16.0,28.0,20.056,17.0,49.0,6.0,1140.0,1041.16,1026.0,1566.0,494.0,22,797,358,lesion
1170,607.0,720.88,637.0,1138.0,495.0,404.0,229.856,205.0,737.0,54.0,105.0,69.8,61.0,194.0,30.0,50.0,36.28,32.0,92.0,17.0,26.0,20.352,18.0,48.0,6.0,1105.0,1008.704,969.0,1566.0,469.0,22,797,359,lesion
1171,567.0,692.576,624.0,1138.0,479.0,322.0,210.128,201.0,694.0,45.0,91.0,66.496,59.0,183.0,31.0,45.0,35.376,32.0,87.0,17.0,24.0,20.36,18.0,46.0,6.0,1035.0,979.648,941.0,1566.0,372.0,22,797,360,lesion
1172,574.0,662.448,609.0,1138.0,452.0,235.0,187.304,190.0,599.0,39.0,74.0,62.0,57.0,162.0,31.0,39.0,33.928,31.0,79.0,17.0,22.0,20.112,19.0,42.0,6.0,964.0,954.584,924.0,1566.0,301.0,22,797,361,lesion
1173,595.0,631.504,593.0,1041.0,426.0,158.0,164.568,158.0,471.0,37.0,58.0,57.032,53.0,134.0,28.0,32.0,32.224,30.0,66.0,18.0,19.0,19.76,19.0,37.0,8.0,905.0,934.224,923.0,1533.0,247.0,22,797,362,lesion
1174,568.0,617.208,584.0,898.0,424.0,103.0,144.672,134.0,338.0,37.0,45.0,52.336,48.0,111.0,26.0,27.0,30.52,29.0,57.0,17.0,17.0,19.352,19.0,32.0,10.0,853.0,919.288,918.0,1499.0,247.0,22,797,363,lesion
1175,526.0,621.576,591.0,912.0,424.0,77.0,129.384,123.0,280.0,37.0,37.0,48.48,45.0,96.0,26.0,23.0,29.032,28.0,50.0,17.0,15.0,18.944,19.0,29.0,11.0,810.0,909.808,905.0,1423.0,247.0,22,797,364,lesion
1176,424.0,631.856,592.0,937.0,424.0,76.0,119.408,120.0,221.0,37.0,35.0,45.672,44.0,86.0,26.0,22.0,27.952,28.0,45.0,17.0,14.0,18.608,18.0,26.0,11.0,785.0,909.208,905.0,1375.0,247.0,22,797,365,lesion
1177,555.0,751.496,657.0,1236.0,445.0,306.0,201.192,180.0,710.0,50.0,102.0,59.592,45.0,206.0,21.0,53.0,30.704,24.0,101.0,7.0,30.0,17.104,15.0,54.0,2.0,918.0,1109.168,1127.0,1865.0,324.0,22,798,353,lesion
1178,511.0,751.64,652.0,1221.0,445.0,414.0,230.16,193.0,806.0,51.0,126.0,68.304,52.0,221.0,21.0,63.0,34.824,27.0,107.0,7.0,34.0,19.24,16.0,57.0,2.0,950.0,1078.712,1092.0,1865.0,324.0,22,798,354,lesion
1179,521.0,751.664,672.0,1221.0,445.0,517.0,257.44,220.0,828.0,51.0,145.0,76.24,60.0,221.0,21.0,70.0,38.608,29.0,107.0,7.0,37.0,21.24,18.0,57.0,2.0,985.0,1043.488,1035.0,1750.0,324.0,22,798,355,lesion
1180,518.0,751.072,676.0,1213.0,445.0,593.0,277.616,235.0,828.0,51.0,157.0,82.264,69.0,221.0,22.0,75.0,41.608,35.0,107.0,8.0,39.0,22.88,19.0,57.0,2.0,1026.0,1009.88,1001.0,1619.0,324.0,22,798,356,lesion
1181,538.0,747.696,676.0,1213.0,458.0,619.0,286.888,254.0,828.0,51.0,159.0,85.648,75.0,221.0,28.0,75.0,43.472,37.0,107.0,12.0,39.0,24.0,19.0,57.0,5.0,1037.0,980.496,928.0,1548.0,349.0,22,798,357,lesion
1182,606.0,729.616,637.0,1213.0,475.0,586.0,283.448,248.0,828.0,51.0,151.0,86.056,79.0,221.0,29.0,72.0,43.992,38.0,107.0,16.0,37.0,24.52,22.0,57.0,7.0,1014.0,957.072,917.0,1500.0,398.0,22,798,358,lesion
1183,588.0,698.912,620.0,1138.0,479.0,509.0,267.912,237.0,828.0,54.0,136.0,83.576,76.0,221.0,30.0,65.0,43.28,39.0,106.0,18.0,34.0,24.448,23.0,56.0,8.0,989.0,939.144,911.0,1436.0,507.0,22,798,359,lesion
1184,546.0,667.496,607.0,1138.0,473.0,403.0,243.592,217.0,772.0,59.0,115.0,78.656,73.0,208.0,31.0,57.0,41.432,37.0,100.0,21.0,31.0,23.832,23.0,53.0,10.0,941.0,927.768,905.0,1402.0,483.0,22,798,360,lesion
1185,549.0,637.504,592.0,1138.0,445.0,291.0,215.232,206.0,658.0,58.0,91.0,72.112,66.0,181.0,32.0,47.0,38.8,36.0,88.0,23.0,27.0,22.8,22.0,48.0,11.0,894.0,922.432,905.0,1399.0,436.0,22,798,361,lesion
1186,556.0,611.024,570.0,1041.0,426.0,193.0,187.096,178.0,514.0,56.0,69.0,64.984,61.0,148.0,32.0,37.0,35.832,33.0,73.0,21.0,22.0,21.624,21.0,40.0,12.0,866.0,923.464,911.0,1373.0,402.0,22,798,362,lesion
1187,524.0,604.936,569.0,884.0,421.0,125.0,162.792,154.0,368.0,56.0,52.0,58.296,53.0,124.0,30.0,30.0,32.992,30.0,64.0,20.0,19.0,20.456,21.0,37.0,12.0,849.0,929.44,918.0,1346.0,399.0,22,798,363,lesion
1188,447.0,616.488,570.0,912.0,421.0,93.0,144.584,139.0,298.0,56.0,42.0,52.792,48.0,104.0,30.0,26.0,30.536,29.0,54.0,20.0,17.0,19.392,19.0,31.0,12.0,836.0,940.168,947.0,1294.0,399.0,22,798,364,lesion
1189,548.0,759.488,664.0,1281.0,505.0,232.0,177.04,161.0,639.0,30.0,89.0,55.096,38.0,197.0,18.0,49.0,29.32,23.0,99.0,5.0,29.0,17.112,16.0,55.0,1.0,763.0,1041.296,985.0,1893.0,178.0,22,799,352,lesion
1190,535.0,761.416,664.0,1281.0,483.0,354.0,212.488,173.0,782.0,42.0,121.0,66.416,47.0,227.0,18.0,63.0,34.664,28.0,111.0,5.0,36.0,19.824,18.0,60.0,1.0,783.0,1015.768,973.0,1893.0,240.0,22,799,353,lesion
1191,534.0,756.856,654.0,1221.0,483.0,491.0,251.256,198.0,868.0,51.0,153.0,77.92,60.0,241.0,18.0,76.0,40.104,31.0,117.0,5.0,42.0,22.616,19.0,63.0,1.0,812.0,983.056,948.0,1892.0,255.0,22,799,354,lesion
1192,523.0,751.84,671.0,1221.0,483.0,619.0,287.064,243.0,874.0,51.0,177.0,88.176,74.0,241.0,18.0,87.0,44.984,35.0,117.0,5.0,46.0,25.184,21.0,63.0,1.0,848.0,946.88,913.0,1750.0,255.0,22,799,355,lesion
1193,529.0,746.512,671.0,1213.0,483.0,710.0,313.264,280.0,874.0,51.0,192.0,95.808,84.0,241.0,21.0,92.0,48.728,43.0,117.0,8.0,49.0,27.176,24.0,63.0,2.0,890.0,915.912,864.0,1619.0,255.0,22,799,356,lesion
1194,541.0,733.808,639.0,1213.0,470.0,737.0,325.424,297.0,874.0,51.0,194.0,99.88,94.0,241.0,28.0,92.0,50.832,49.0,117.0,12.0,48.0,28.392,27.0,63.0,5.0,907.0,893.44,848.0,1525.0,299.0,22,799,357,lesion
1195,573.0,708.04,615.0,1213.0,470.0,694.0,321.688,290.0,874.0,51.0,183.0,100.0,96.0,241.0,30.0,87.0,51.136,50.0,117.0,16.0,46.0,28.728,27.0,63.0,7.0,893.0,880.768,842.0,1444.0,369.0,22,799,358,lesion
1196,578.0,674.08,606.0,1138.0,433.0,599.0,303.2,270.0,874.0,54.0,162.0,96.392,92.0,238.0,31.0,79.0,49.72,47.0,115.0,19.0,42.0,28.2,27.0,61.0,9.0,877.0,876.96,842.0,1354.0,498.0,22,799,359,lesion
1197,538.0,641.032,592.0,1138.0,397.0,471.0,274.288,239.0,801.0,61.0,134.0,89.76,85.0,220.0,33.0,66.0,46.864,45.0,107.0,23.0,37.0,26.92,26.0,58.0,12.0,853.0,882.488,849.0,1254.0,581.0,22,799,360,lesion
1198,505.0,613.304,570.0,1138.0,397.0,338.0,240.808,219.0,673.0,72.0,105.0,81.184,79.0,190.0,34.0,53.0,43.032,41.0,93.0,23.0,30.0,25.128,25.0,51.0,12.0,830.0,895.776,866.0,1292.0,561.0,22,799,361,lesion
1199,523.0,594.544,553.0,1014.0,397.0,224.0,207.952,190.0,522.0,77.0,78.0,71.984,69.0,153.0,35.0,42.0,38.872,37.0,78.0,23.0,25.0,23.152,23.0,44.0,12.0,834.0,916.696,905.0,1326.0,546.0,22,799,362,lesion
1200,452.0,596.64,551.0,899.0,397.0,146.0,179.968,167.0,380.0,76.0,58.0,63.472,58.0,132.0,35.0,33.0,34.944,33.0,68.0,22.0,20.0,21.248,21.0,39.0,12.0,850.0,941.72,925.0,1326.0,540.0,22,799,363,lesion
1201,427.0,614.76,564.0,912.0,397.0,110.0,159.432,154.0,306.0,76.0,47.0,56.512,51.0,109.0,35.0,28.0,31.648,29.0,57.0,22.0,18.0,19.592,19.0,33.0,12.0,866.0,970.464,969.0,1338.0,540.0,22,799,364,lesion
1202,513.0,760.0,664.0,1281.0,490.0,153.0,147.408,145.0,532.0,10.0,69.0,47.68,33.0,172.0,16.0,41.0,26.416,21.0,88.0,4.0,25.0,16.136,15.0,50.0,1.0,642.0,994.824,856.0,1893.0,103.0,22,800,351,lesion
1203,517.0,767.4,664.0,1281.0,490.0,262.0,183.352,153.0,700.0,25.0,101.0,59.952,42.0,212.0,16.0,56.0,32.256,26.0,105.0,4.0,33.0,19.176,18.0,58.0,1.0,618.0,965.592,837.0,1893.0,153.0,22,800,352,lesion
1204,524.0,767.536,656.0,1281.0,490.0,409.0,227.64,166.0,827.0,42.0,139.0,73.832,55.0,239.0,16.0,73.0,38.792,31.0,117.0,4.0,42.0,22.512,21.0,64.0,1.0,636.0,937.832,837.0,1893.0,225.0,22,800,353,lesion
1205,532.0,759.08,652.0,1221.0,511.0,568.0,274.56,206.0,889.0,51.0,177.0,87.672,69.0,250.0,16.0,89.0,45.328,36.0,122.0,4.0,49.0,25.872,23.0,66.0,1.0,661.0,903.312,825.0,1892.0,255.0,22,800,354,lesion
1206,545.0,749.584,647.0,1221.0,500.0,710.0,316.64,269.0,889.0,51.0,206.0,99.696,85.0,250.0,16.0,101.0,51.04,44.0,122.0,5.0,54.0,28.88,25.0,66.0,1.0,700.0,866.824,812.0,1750.0,255.0,22,800,355,lesion
1207,532.0,737.68,647.0,1213.0,479.0,806.0,346.416,328.0,889.0,51.0,221.0,108.336,101.0,250.0,21.0,107.0,55.24,52.0,122.0,8.0,57.0,31.096,29.0,66.0,2.0,746.0,838.872,781.0,1619.0,255.0,22,800,356,lesion
1208,539.0,714.68,622.0,1213.0,446.0,828.0,359.272,348.0,889.0,51.0,221.0,112.552,113.0,250.0,28.0,106.0,57.376,58.0,122.0,12.0,56.0,32.296,33.0,66.0,5.0,769.0,823.088,766.0,1499.0,299.0,22,800,357,lesion
1209,562.0,683.024,604.0,1213.0,446.0,772.0,353.784,347.0,889.0,51.0,208.0,111.992,111.0,250.0,32.0,100.0,57.28,57.0,122.0,16.0,53.0,32.36,33.0,66.0,7.0,765.0,820.48,769.0,1384.0,369.0,22,800,358,lesion
1210,542.0,648.352,588.0,1125.0,433.0,658.0,331.816,302.0,874.0,54.0,181.0,107.056,105.0,243.0,33.0,88.0,55.088,53.0,119.0,21.0,48.0,31.32,31.0,64.0,11.0,761.0,829.76,781.0,1267.0,498.0,22,800,359,lesion
1211,515.0,615.568,565.0,1125.0,397.0,514.0,298.648,260.0,801.0,66.0,148.0,98.688,97.0,220.0,35.0,73.0,51.232,51.0,108.0,23.0,40.0,29.392,29.0,59.0,12.0,761.0,850.616,805.0,1259.0,662.0,22,800,360,lesion
1212,479.0,593.08,544.0,1125.0,397.0,368.0,261.008,234.0,673.0,81.0,114.0,88.256,86.0,190.0,36.0,58.0,46.312,45.0,93.0,23.0,33.0,26.88,27.0,51.0,11.0,764.0,880.312,854.0,1298.0,662.0,22,800,361,lesion
1213,473.0,586.536,525.0,944.0,397.0,246.0,224.704,193.0,522.0,93.0,84.0,77.32,76.0,157.0,37.0,44.0,41.12,41.0,81.0,23.0,26.0,24.224,24.0,46.0,11.0,799.0,918.264,906.0,1328.0,672.0,22,800,362,lesion
1214,445.0,597.608,528.0,944.0,397.0,163.0,194.28,179.0,382.0,93.0,63.0,67.336,62.0,136.0,37.0,35.0,36.296,34.0,70.0,23.0,21.0,21.704,21.0,41.0,11.0,854.0,958.96,947.0,1328.0,685.0,22,800,363,lesion
1215,505.0,765.768,666.0,1281.0,463.0,174.0,151.032,135.0,595.0,7.0,77.0,51.2,34.0,185.0,15.0,45.0,28.536,23.0,93.0,4.0,28.0,17.648,18.0,52.0,0.0,557.0,939.848,729.0,1893.0,103.0,22,801,351,lesion
